date,AAPL,MSFT,NVDA,AMZN,TSLA,GOOGL,META,JPM
2023-01-12,0.8939614223117907,0.8238837862709347,0.8170796868696507,0.7284632759300768,0.4830052297942496,0.7730798917067115,0.44500738497365205,0.7289169867308375
2023-01-13,0.8938080281023227,0.8258792386102505,0.8201901577105474,0.7218455351826744,0.4817573225099128,0.7728163097451901,0.44968708700776466,0.717331299636257
2023-01-17,0.8942728280857432,0.824426811038557,0.8101910667611273,0.7214465842580873,0.46851402455104224,0.7724801830705815,0.4521344659047649,0.7130776766693578
2023-01-18,0.889068912885279,0.8284451384878236,0.8158222443943055,0.7192118137309009,0.4614255347902438,0.7685661639856568,0.4523986736609978,0.7173917790162941
2023-01-19,0.8843307140206415,0.8273048222009936,0.8236694849722727,0.711484618254749,0.4489897948216853,0.7587211452495493,0.46330723638729604,0.7135487029059152
2023-01-20,0.8840616683647591,0.8303759809165984,0.8318461547714026,0.7206248407264365,0.4680583577140988,0.7644073446502399,0.4695642038531659,0.7096272953053302
2023-01-23,0.8841051266553746,0.8303310818499274,0.8260088931698385,0.7210501397770902,0.4649391471274683,0.7642360857647903,0.46176197443489536,0.7192985570397394
2023-01-24,0.880823682890561,0.8821132526692618,0.8250547149704909,0.7202318928176743,0.47002477146588906,0.8182384102315295,0.4566519740505539,0.7293850821456969
2023-01-25,0.8842821907245679,0.8824982407380674,0.8304191438951587,0.720779737725121,0.47213005580582507,0.8131896397015648,0.6536820803053983,0.7315363000004114
2023-01-26,0.8918411775510614,0.8762081742457051,0.8276896492797593,0.8439194392291351,0.476467545973104,0.805771395237436,0.6672708472648553,0.7306363685202396
2023-01-27,0.8891371093977668,0.8753714294600363,0.8253940416018286,0.8379751581233462,0.4630507874936726,0.8019409823610303,0.675410652268456,0.7305991819158258
2023-01-30,0.8911083530614607,0.8783431530840302,0.8268809799071866,0.8554721551657597,0.4746916007031848,0.8186441388867562,0.6868986240846203,0.7528113468464821
2023-01-31,0.8836786671294203,0.8735072133313732,0.8300127444446996,0.8486721875796606,0.46716405273784556,0.8100098683524518,0.6625401940076253,0.7525411625963427
2023-02-01,0.8892769269416483,0.8735692723137098,0.8361964540220145,0.847744892622944,0.4772651262199949,0.8134492744019863,0.6603161971278024,0.7504002505288895
2023-02-02,0.8992365664333345,0.8685538160831191,0.835028343600622,0.8378407816608472,0.49977122631474424,0.7937730923954177,0.5691562252744634,0.7347456933425508
2023-02-03,0.8708722632444224,0.8714580655563037,0.8390047662547175,0.8191787848590735,0.5084347385659581,0.7954856311401408,0.5696525652662996,0.7031969320628574
2023-02-06,0.8712965780922944,0.8718815987799815,0.8379560560405646,0.8224147558874323,0.5063802908974799,0.7967140988917767,0.573803214518382,0.6979179386968041
2023-02-07,0.8667572993703453,0.8694671760069399,0.8324771940767887,0.8078902788365929,0.48474258419834193,0.7962011032003944,0.6256489635551911,0.6930949418284115
2023-02-08,0.823760577883424,0.8297110112774657,0.7860278791609122,0.7474140420931557,0.4517711165331263,0.737864361351015,0.5850471573831058,0.6208144370594089
2023-02-09,0.821291029854764,0.8292698554626985,0.7789782802987746,0.7482606947282161,0.4364579660236165,0.734945386587819,0.593022246871031,0.6285351975849301
2023-02-10,0.8204851448560777,0.8268761675274523,0.7611636324732345,0.7441393757562863,0.42553837648141934,0.7347088035540051,0.5920596839713329,0.6240826898196389
2023-02-13,0.8221281196165058,0.8327425771748211,0.7610122269596337,0.7481824060922744,0.4160176622808681,0.7268890177908128,0.593489638499881,0.6431169729242127
2023-02-14,0.8215134518755838,0.8346743021385203,0.7462972575641049,0.7457516681564098,0.40079177256124177,0.7326509607646489,0.5886693824590206,0.6452749677091849
2023-02-15,0.8278715401482315,0.8296304159987558,0.742796900412166,0.7465668010729213,0.40010167984493505,0.7301401605116753,0.5837076159504964,0.6447300428456719
2023-02-16,0.8265517532978593,0.8366041073573606,0.7558793937764725,0.756204932276881,0.41834439176395893,0.7340560799967003,0.5923402452592174,0.6539904760199747
2023-02-17,0.8301348867460736,0.8366389727017863,0.7534696725145695,0.7562522316942504,0.4135480034968952,0.7340125645276334,0.5913339938063061,0.6517454188846968
2023-02-21,0.8351061802023184,0.8388550299063361,0.7533038263365169,0.7640315030405943,0.43288106087314476,0.7378201502391247,0.5878860776623955,0.660943173590948
2023-02-22,0.8343980025348922,0.8381153058813168,0.7517154922881052,0.7610288674654339,0.4271940197856914,0.7363091922589304,0.5893751226188148,0.657306629582916
2023-02-23,0.8415645318208969,0.8387565918113005,0.7093390717782613,0.7601660045120102,0.42708122579659286,0.7329660801012035,0.5886107113308253,0.6590061402904506
2023-02-24,0.8386413578367863,0.837327380802524,0.706937648077414,0.7813628572270355,0.4379670393844429,0.7370465550621399,0.5837301771689372,0.6271624758699514
2023-02-27,0.8458404998938435,0.8373664124061796,0.706973296859442,0.7823408077647863,0.438452622639978,0.7374208510609541,0.5811465721016866,0.6411643694354094
2023-02-28,0.8258305601889097,0.8128828576395715,0.6854631243506007,0.7709598673186446,0.4062186192859288,0.7044367536639091,0.5391600346452458,0.6354874146747564
2023-03-01,0.8249812886945991,0.8127805797974833,0.6859679858360035,0.7710528607892561,0.4071653142955993,0.7025285772295469,0.5408868562053328,0.6451039492535489
2023-03-02,0.8238099116751868,0.8149061571067189,0.6890982858940344,0.7686750577515179,0.38488929603595906,0.7055839690151721,0.540336131004593,0.6263257792611998
2023-03-03,0.8386407264149065,0.8141670599186709,0.6893289681163685,0.7667806569819487,0.370934461242869,0.7160460297175889,0.5590087434930368,0.6177783671594627
2023-03-06,0.8268022472305399,0.8095228419146978,0.6789885931547173,0.758060090166013,0.36896274788319827,0.707652315848013,0.5384083801750265,0.6255991071755121
2023-03-07,0.8306946507900174,0.8069252879734694,0.6772863488000735,0.7476395257592772,0.37672550329075416,0.7083942361424752,0.5350508130701259,0.6416394244335677
2023-03-08,0.8291918378326442,0.8050616992026329,0.6729030569429226,0.7453353466914988,0.3765895715798587,0.719709046920508,0.5353716692000968,0.6348538431329498
2023-03-09,0.8298210225115265,0.7928938183796782,0.6779277499599331,0.7430593360643702,0.40338236094222535,0.7214358215193076,0.5420190457146843,0.6396371721684618
2023-03-10,0.8294759443341769,0.7879352861928222,0.6777626574288139,0.7438028186371134,0.43757093457758905,0.7302309723208081,0.5658170507022346,0.5636944106316899
2023-03-13,0.8254557436580093,0.7757127801051843,0.6750127679485409,0.7368394332525511,0.4532006792408449,0.7265051713977224,0.5602686382586048,0.5607321339535805
2023-03-14,0.8238790690783723,0.7859568395749948,0.6814276452446101,0.7412250654138458,0.4625322672941445,0.7352301810666617,0.5823994102017527,0.5791932028100448
2023-03-15,0.8032750883764502,0.7570331630800001,0.6694403969650007,0.7229108896245472,0.48697543131640814,0.7000943477375864,0.5549317913532815,0.5318261752148944
2023-03-16,0.8026843470232312,0.7647630068428506,0.6762927370959095,0.7404845572407416,0.4724692324123774,0.7200988973960929,0.587876504056502,0.548021448357356
2023-03-17,0.7955560761068861,0.7335944500533106,0.6606443742368262,0.7350161536455081,0.47664778545688036,0.6906966502408787,0.5976013956910479,0.5799466215943556
2023-03-20,0.7982522429478741,0.6960142598873287,0.6583952976253626,0.7201712873347923,0.493215352043324,0.6826906141830213,0.5952844902444945,0.58391694321218
2023-03-21,0.7923493134872732,0.6930411581443331,0.6532167733226139,0.7247835987381123,0.5174059639811193,0.6973121152462445,0.5958805994539971,0.5912763164404813
2023-03-22,0.7837603303376328,0.6771027200814121,0.6230067419533903,0.7183499511162359,0.504484902350103,0.6928176014529388,0.5898134317476543,0.6046036482919637
2023-03-23,0.7892646626360164,0.6768074805855159,0.6299138999328882,0.7164112040669119,0.5106743164984321,0.6904911273625355,0.5916443736614988,0.6030151938719432
2023-03-24,0.7908223673121547,0.6767834325895393,0.6338373505277038,0.7117901993748011,0.5211990272323469,0.6865578642456927,0.5884406491453402,0.5926259108662147
2023-03-27,0.7788068603108634,0.6674674076768393,0.6301101589636972,0.7085661412705395,0.5399787786697523,0.670871609313632,0.5817033190252484,0.5967795008260744
2023-03-28,0.7693231213481516,0.6568186938558574,0.62500144235241,0.7025225152194727,0.5204930203327762,0.6636723729629137,0.575094354676637,0.5991687340347109
2023-03-29,0.7745449693073045,0.6615419872369686,0.6223964617649097,0.7093917029360579,0.5219538276570842,0.6552038730025739,0.5746146553542214,0.5973787304563836
2023-03-30,0.8070692567511552,0.6627970357541539,0.6203726047086835,0.7213893305110386,0.545942873842674,0.6556816435358754,0.5846720852845965,0.6013283438942746
2023-03-31,0.8082835919616975,0.7317157365328237,0.612648309299665,0.727650813775156,0.5536339264583579,0.6725211256154519,0.5822711998022447,0.6037983783066929
2023-04-03,0.8044646994693727,0.7212379304834079,0.6015240800434039,0.7177684193462671,0.5218315529251468,0.6662509879182659,0.5821329539119937,0.6033970195869881
2023-04-04,0.7900267606805204,0.733321742852331,0.5991448631048604,0.6991335163546949,0.5306281076142425,0.6744494732481179,0.5866819890118804,0.5946028800308795
2023-04-05,0.787538790711009,0.7347971929730582,0.6100963260894312,0.698927933066025,0.5405217476254628,0.6755485094571647,0.5875896616208375,0.595123245935331
2023-04-06,0.7894010794071294,0.7319449304522865,0.608607921002728,0.6974223225401924,0.5446696877213758,0.6727041790027584,0.5861293753504302,0.5922975973663825
2023-04-10,0.7702340439287945,0.721925097741673,0.6170970006251723,0.6913848832633261,0.538604354719197,0.6598220966813484,0.5970116568948113,0.5900242387441476
2023-04-11,0.7691697938517463,0.709425200749425,0.614198808755318,0.6863902458961034,0.5394271257367562,0.6608872669010163,0.5957848226076008,0.5895023794775135
2023-04-12,0.7695697861722708,0.7090556329833644,0.6145985668188245,0.6898889407255143,0.5449491418576852,0.6611218464645313,0.5976388594589307,0.5917255752421631
2023-04-13,0.7772631834926436,0.7158898321589602,0.6133262481807366,0.7010787098508412,0.5675266155279657,0.667137305352331,0.6006024266194477,0.5908378638060345
2023-04-14,0.7810545168250765,0.7066462604370244,0.6075254107029807,0.7084430381555078,0.5643920942054587,0.6734087505624315,0.596278657697629,0.470739728924475
2023-04-17,0.7812509848578031,0.7030134188997442,0.601427711565472,0.7047460266021913,0.5621970661008917,0.6769608277855432,0.6020415387491739,0.46621115018573295
2023-04-18,0.7763523697432249,0.6864301793369747,0.579011237318435,0.6908594182658272,0.5491465932952679,0.655107685240491,0.6049601599518435,0.4743930885572281
2023-04-19,0.7695818000602458,0.6875212760583626,0.5656238104163589,0.6923765660869735,0.5338579432100692,0.651568896550219,0.6013851829873724,0.4664082299378602
2023-04-20,0.7743305919463233,0.6893920063613138,0.5693722699397328,0.6929462740378338,0.5278178118208962,0.6466879202048273,0.6034138370876644,0.4686760706654203
2023-04-21,0.7705369855119674,0.6903122346287872,0.5691702708204256,0.6855886320515038,0.5276575274635583,0.6535107484165316,0.6043771571812986,0.4688477536495972
2023-04-24,0.7671077799242945,0.6762267946023861,0.5646062969851452,0.6799964074535614,0.513572575798407,0.6476177425006517,0.596785202683331,0.4680561332819805
2023-04-25,0.7694206290799096,0.6890594252505232,0.5770649710070072,0.6978170118210997,0.5345598832212457,0.6537787566417671,0.6039539387804558,0.4839053793640243
2023-04-26,0.7615122618564834,0.5789865866213307,0.5511076118437439,0.6809954512114282,0.518744822740982,0.6452599405548131,0.5929231258230082,0.4847761011696007
2023-04-27,0.7792491713184552,0.5900951592411579,0.537138946181358,0.6935439689033024,0.5223787585389772,0.65756893422439,0.6338546286755196,0.4916673815354393
2023-04-28,0.780304834082571,0.5837464179336131,0.527446993224959,0.6453439056987339,0.5164227677301034,0.6486546533308964,0.627979601138864,0.5013073276782339
2023-05-01,0.7730503735143315,0.562610719494795,0.5055528725055501,0.6235319240451791,0.5032481615407026,0.6349972220801507,0.7090575262454495,0.509659502944566
2023-05-02,0.8313757422269508,0.5481301181848307,0.5047677522800834,0.6152596292783278,0.5130715373737488,0.6316467338798765,0.7107261476517207,0.5399726056983596
2023-05-03,0.835197082121764,0.5470476439886263,0.5085992896065382,0.6102532785222803,0.5222282834488077,0.6256105084626049,0.712301945347256,0.5509159414737311
2023-05-04,0.831506381495133,0.5237820910358558,0.49250157632306707,0.616543660308588,0.5171130966449402,0.6103920382575773,0.7092253904708871,0.549798059193964
2023-05-05,0.8321924226420563,0.5312780831876145,0.5146881437063724,0.6114565081839408,0.563094345279964,0.6206327221281305,0.6712643874954463,0.561470664648807
2023-05-08,0.830601262326653,0.5242170850267858,0.5184806419124045,0.6056620057967069,0.5850011392376467,0.6146910206991977,0.6654179579546347,0.5562488464174344
2023-05-09,0.831361817322673,0.5273894233823434,0.5447496596276739,0.6041299285333984,0.6016784434526448,0.61819666414749,0.6754775553894319,0.5563307703934324
2023-05-10,0.8279591862318405,0.515148581144877,0.539903628730843,0.5963640529027951,0.6133443856659018,0.6201472667174186,0.6655288367810273,0.5522117762041145
2023-05-11,0.8290139614582595,0.515453412822072,0.556041937400563,0.59063308722214,0.6366435180948813,0.5900776542813482,0.664067524465124,0.5529137599223757
2023-05-12,0.8285038837415667,0.5227087233194208,0.5603173489697241,0.5871885435994446,0.6353571721310582,0.5893117217109812,0.6711106033823085,0.551480436645605
2023-05-15,0.8230870760931251,0.5014943269049971,0.5460567707729236,0.5716908574178784,0.6180838859902754,0.5737707049786944,0.6615084610498775,0.548366760806037
2023-05-16,0.8216574330739956,0.4960593351062916,0.5432842711270832,0.554341280528284,0.6249217382479687,0.5499612606531252,0.6610147060104941,0.550667357147472
2023-05-17,0.7974800972014024,0.46826955159389844,0.5281824766196215,0.537123013675499,0.6154389499977078,0.5209904456135442,0.6727021345973694,0.5575669288055102
2023-05-18,0.8005365389640046,0.47254154079197397,0.5382984280804338,0.5473690818488571,0.6232841640745294,0.5249208222091439,0.6736804258913993,0.5581992742846966
2023-05-19,0.8018470912232887,0.4707510234233441,0.6317291240851391,0.5491074703357371,0.6177435126854274,0.5350182017831222,0.6756111667382789,0.5569114510310756
2023-05-22,0.7935693146357242,0.4524840259274746,0.6239232479764351,0.5338703099828246,0.5994840759796631,0.5181823951120369,0.6730436100376984,0.574807742869358
2023-05-23,0.7994660987013694,0.4693891249869321,0.630898164612927,0.5305496375767339,0.6072970360810657,0.5327671102994264,0.6768897012907255,0.5756185934316799
2023-05-24,0.7948044011661872,0.4710465442192775,0.6306232595649753,0.5189147178302443,0.6083994914560709,0.539309034510791,0.685717986503077,0.5830526691892985
2023-05-25,0.7960648438298126,0.4774500909184582,0.46603257777967394,0.4960217521314256,0.6075935535136017,0.5453943570855786,0.6840383652394005,0.5812848497375855
2023-05-26,0.8011189170295098,0.482462217112609,0.46573942896481946,0.5201183591081922,0.6649113284740844,0.5384324340684338,0.695302428073059,0.592810010222603
2023-05-30,0.7893345845811537,0.47481077039897934,0.4624294608775829,0.502905150539524,0.6454463285524975,0.5316093985791807,0.6783458208470933,0.5838354892732877
2023-05-31,0.7995213189278768,0.4792373850899094,0.46952852490998787,0.5094855558469026,0.6399246977084072,0.5363078479972985,0.6752736023862945,0.5870448272846076
2023-06-01,0.7951874600216594,0.47193317205798824,0.47628453909905827,0.5187677287203436,0.6329816337603678,0.5233754734425858,0.6883796412831809,0.5732217324503798
2023-06-02,0.7858460493284599,0.4699631363611943,0.4551349387241799,0.5180176304518646,0.6468870249779141,0.5181505823029781,0.669682958861058,0.5842482753760828
2023-06-05,0.7764457988604333,0.46861892247002884,0.43777719938201126,0.5004059585923456,0.6190963519296925,0.4917056339125126,0.6656272436113402,0.5400958444200845
2023-06-06,0.7655923550337743,0.4479181558099976,0.42497282699159916,0.48526052099864964,0.6354742134759347,0.47098576279006144,0.6624459760903602,0.6066747603769327
2023-06-07,0.778122192886883,0.4610067526367355,0.42966678395888136,0.49076144979233155,0.6305108444227959,0.4711226233673707,0.6643184157938746,0.5986621376941587
2023-06-08,0.7759765820287837,0.4401228388305028,0.41550114474529104,0.48043812494445554,0.6152088026938191,0.44355014012841737,0.6399975589085405,0.581052446481022
2023-06-09,0.7813832954473595,0.4591626171316336,0.4180886075737596,0.4907095776303491,0.6049766897362203,0.46647542608089965,0.6563959385208754,0.5814622350176647
2023-06-12,0.7773635642309858,0.42616305940371757,0.39637675947005513,0.4702988872080454,0.611524972262042,0.4305600100491185,0.6466759284216712,0.5641617063335657
2023-06-13,0.7767668213777273,0.46462092966225477,0.41679090403937713,0.460565542904058,0.6097528182982306,0.466278073429322,0.6112222885475219,0.5241901421123517
2023-06-14,0.772614731344856,0.5118572448927757,0.41504445382861116,0.48098004632652314,0.6088048004141869,0.47782884827360916,0.611883638071074,0.5203391512065296
2023-06-15,0.7722334266142257,0.5362627850426867,0.4025844907939096,0.4592365827411086,0.5736636163883032,0.45683031389857814,0.617257833270874,0.5059084255242766
2023-06-16,0.7785645383272388,0.5531186160034602,0.42556628718317113,0.44785364841644126,0.5393282947266249,0.44986435958556276,0.6187340812876405,0.4616453649260652
2023-06-20,0.7758281100781746,0.5626088301368706,0.4137480130717612,0.4465024376776006,0.49907682185099733,0.45454503314087896,0.6109441541049191,0.4660595142385538
2023-06-21,0.7768506255815357,0.5672153896778768,0.42994004571050787,0.45894833126225704,0.5168379659021637,0.46924502058097933,0.6154976883965857,0.486841664987293
2023-06-22,0.7840711349760286,0.5735058258312804,0.4295854633483168,0.45406025559698954,0.5176519443306014,0.48422591867520876,0.6216729228705573,0.4838253603361792
2023-06-23,0.7805235920866488,0.5807110677628539,0.4360145085513512,0.45557836904035687,0.5266001784794656,0.48556754596495083,0.6042963986178795,0.48849657626729587
2023-06-26,0.7734542721986449,0.5765834075800972,0.44350458717498714,0.44198846488006555,0.5259762925107058,0.5012354591737032,0.600584321346212,0.4959850870845776
2023-06-27,0.7770880037391592,0.5817224313881222,0.44901929719631006,0.4423154685668365,0.5369563959685577,0.49778639466830427,0.6094843661155802,0.4923748344383579
2023-06-28,0.7701669619848308,0.5773298590738698,0.4534762008221315,0.44148416566716325,0.509669276529887,0.47242088043143965,0.6070497240362437,0.4846143491457215
2023-06-29,0.7683251297325017,0.5779373970169068,0.4503945440185843,0.4410804275118605,0.5448963109208946,0.465019266375284,0.5980085724530272,0.47940244935071336
2023-06-30,0.7764193702534321,0.5857916472956601,0.45364154474079976,0.4621329650646784,0.5411401666565743,0.4654396156347152,0.6076666850834392,0.479924948951112
2023-07-03,0.7720649104802677,0.5816137847074365,0.4500053050373724,0.4586089044315658,0.519530992599393,0.46438449768242246,0.6046284270500192,0.47636298265692356
2023-07-05,0.7720560141375719,0.5835844422540719,0.4516281736878268,0.4581069784323844,0.5210067897003869,0.4620530053410313,0.5902367269820061,0.4799879303244324
2023-07-06,0.7795487537692471,0.5691125461434371,0.4531923150016109,0.4686973804297089,0.5298760184925329,0.4776540782164181,0.5944794439754996,0.4878342416014156
2023-07-07,0.784291610872604,0.580455450760978,0.452063764489987,0.4688532530302503,0.5322422895798651,0.4804608042890285,0.5961305029823927,0.483574658431989
2023-07-10,0.7692783911433365,0.5723420665789066,0.44430375434826047,0.4518709707044705,0.521335725795068,0.460853854074691,0.5966569207508359,0.4843052286079997
2023-07-11,0.7505827444214241,0.5562095589917043,0.4584403898778296,0.4230851849315002,0.5101844713763624,0.4395454390781301,0.5873969127885215,0.4970315318873859
2023-07-12,0.7517035386375706,0.5584360162800567,0.46611220719993085,0.4278747951204615,0.506085921214619,0.45562542712926074,0.5961509153642396,0.6803186934637976
2023-07-13,0.7509336330799954,0.5629111023599422,0.47441587503483784,0.43819231930594715,0.5088088504470665,0.48524978691024884,0.6042974846691005,0.6795579002393491
2023-07-14,0.7533118607526404,0.5609010570576848,0.47685296586994297,0.4383787031269283,0.5086109729344503,0.48615720853460137,0.6041194931626548,0.6818975582257847
2023-07-17,0.7501249264264394,0.5597841086337597,0.47798883087338084,0.4385328261197443,0.5099131494670526,0.48150461924319604,0.6040289668717888,0.6696400553452452
2023-07-18,0.7378969676583773,0.5587868441846826,0.4710025325627186,0.4254689523356362,0.5171669245801875,0.4813397120164435,0.5947177873231676,0.666631601754447
2023-07-19,0.7436307740727783,0.5531482415631185,0.46915128897896474,0.433633937107823,0.5149119855619051,0.475994259892541,0.5946355994488862,0.6666147700390035
2023-07-20,0.7491319416727417,0.5686591198880853,0.4804915296867577,0.4522706339313156,0.516925271053112,0.49001811325826855,0.6047014918904916,0.6398012150557535
2023-07-21,0.7463050689741701,0.5441554056293217,0.4646763786936045,0.4078066507041074,0.5176369796928388,0.4656304716699647,0.5828421648469756,0.6102254116282385
2023-07-24,0.7475073407079281,0.7046951922714758,0.47487133485887706,0.42244927087177464,0.5105034273856944,0.4670922758968554,0.5819335726806281,0.6017362578001619
2023-07-25,0.7197703408737709,0.6751774323177446,0.5002069062386382,0.3635730375691625,0.4914025143951098,0.4189400448183527,0.5286474187730992,0.5934302007847008
2023-07-26,0.7175292681722006,0.6415556318817508,0.5005049905342206,0.4299861979417919,0.487559873083388,0.38334485187366857,0.5253166637240516,0.5888482402072269
2023-07-27,0.7213320193356879,0.6507681106285024,0.5030532712157171,0.43180345690010896,0.49995026591287023,0.3801878080058428,0.4538198052172838,0.6223684884260527
2023-07-28,0.7269464743112235,0.6763074860852991,0.4921027061817656,0.48615833474533887,0.5091098786170891,0.37276181129458547,0.45511629307549084,0.601999290535892
2023-07-31,0.7226745803539585,0.6776152465929333,0.4864089853080682,0.4876856303747125,0.5116720098526772,0.3744669748648333,0.43758865088758214,0.5854955838639735
2023-08-01,0.717042931554596,0.6883690576377899,0.48577764567067266,0.5010186039182869,0.5224245551606536,0.3731688119616398,0.4147593115152329,0.5744865472841948
2023-08-02,0.7060196996746108,0.7088588186620055,0.5080419778577814,0.5336289924777584,0.5104083032374823,0.4192429433849489,0.49830753734834027,0.5661466530584124
2023-08-03,0.7083723880109195,0.7085125876441335,0.5078158819388732,0.5301201360494793,0.5031349169368341,0.42553653941584224,0.5005451546008721,0.5595899602526067
2023-08-04,0.6285130781900743,0.7007146954408835,0.5002435837255602,0.4079213145519486,0.5048254212176637,0.42464053449346023,0.5056615743722984,0.5570270591273928
2023-08-07,0.5752670127488987,0.6989294643254641,0.499653409431872,0.41136954903257134,0.4926354521622056,0.43788970289053264,0.5163246004169475,0.5579242313549402
2023-08-08,0.5658078074396459,0.7014520285653953,0.5023644654200826,0.42827653413084776,0.5010661825341253,0.47798944618124106,0.52760377302542,0.5608318020285542
2023-08-09,0.5711979310457139,0.7047904695726633,0.5158287127727288,0.43640841250081147,0.5116405214169832,0.49076461428810086,0.5400690247513725,0.5753242378879201
2023-08-10,0.5740053177911186,0.7047266851981269,0.5150451888016895,0.4354317832402144,0.5153906638341393,0.49608791051252377,0.5395583268196223,0.5744648005563273
2023-08-11,0.5803207234017513,0.7238757269159378,0.5225513648880126,0.46060729074080914,0.519271258857184,0.5406626602659937,0.5420570135544418,0.5651919415898301
2023-08-14,0.5899504645944184,0.731389692032276,0.5210703598745944,0.4558022746736673,0.4931515410431646,0.541984633848266,0.5421620410046335,0.5346696323937106
2023-08-15,0.5895315262814607,0.7172500791385484,0.4938984958853667,0.46350444324378454,0.5077213260044648,0.5390327544768576,0.5452957360843335,0.5685553225141102
2023-08-16,0.5913382547548365,0.7141403849964685,0.4941603082394842,0.47392166597093344,0.5241301762697043,0.5422781198181539,0.5581591351482345,0.5699269700241875
2023-08-17,0.6033019440503067,0.7189344339214802,0.4923558226737669,0.4789750335595277,0.5452389485687427,0.5289800566310555,0.5743670490416453,0.582824732922039
2023-08-18,0.5867494634576734,0.7110076940798842,0.48990754731245767,0.4879274244804119,0.54129894870255,0.5065089274115334,0.577033895084511,0.5706008536198668
2023-08-21,0.6009356087209737,0.7187175357392215,0.49936301722647874,0.512364916378298,0.5430274769177967,0.4996504720001268,0.5997893778594249,0.5604000550187134
2023-08-22,0.5878860308863482,0.7117445735894408,0.5678596764112486,0.5404527054937274,0.5435511994078643,0.4827631354024493,0.5989123982254955,0.5629302752456637
2023-08-23,0.5947046885143655,0.7047360355949854,0.572677978242934,0.5072404505853194,0.5229991231660063,0.5024121908439372,0.58678245056002,0.5590222570219167
2023-08-24,0.6335238569434134,0.7167037097540527,0.5566847166518061,0.5346339043503813,0.5429521098277473,0.5217198868580695,0.6047939221231882,0.5433785802172102
2023-08-25,0.6438811382169058,0.717671152970088,0.523188164195456,0.5339275005228569,0.5612276203497827,0.5155181482916744,0.6061067386452786,0.5264596923115685
2023-08-28,0.637053066501547,0.7114638588783928,0.5087739288011068,0.521143632191391,0.555763761885608,0.5181203725985604,0.598036573663555,0.5139683993187475
2023-08-29,0.6686324705731327,0.7214448089680918,0.5694442534596332,0.5230152388107987,0.5824059552683917,0.5475281255896296,0.6357750211944923,0.4851775092788681
2023-08-30,0.6656670038130682,0.7228438895110456,0.5691362640922495,0.5258819683956769,0.584981651863568,0.5555278489023833,0.627400426862863,0.4769321737136334
2023-08-31,0.6660304345544175,0.7257454243345122,0.5734280977529764,0.5138932119223543,0.5836905832451744,0.5543560492286471,0.6270314634072771,0.47725790531082357
2023-09-01,0.6627053328976166,0.7328127746691743,0.5638694301884247,0.5138330814868488,0.5730132064347039,0.5555825724671857,0.6245653168172238,0.4918759914891277
2023-09-05,0.6545076551526896,0.7095441394554456,0.5574293245952248,0.5090894936340403,0.5372218576366871,0.5605405179273452,0.6146805723999663,0.5018822689279796
2023-09-06,0.6552180523639214,0.704875896673056,0.5680875551404292,0.518861812041995,0.5442534004091321,0.5658284789705461,0.6132397297026453,0.5001196638014394
2023-09-07,0.6378660731217528,0.7000723065974647,0.5677552214741111,0.4918445211082335,0.5385328245964853,0.5579195049358031,0.6042812200455164,0.511507694823603
2023-09-08,0.6454657686710654,0.6963068040173701,0.5550794864106787,0.49623203464191207,0.5287633228108627,0.5623571175868913,0.6082670984831002,0.5066537468803471
2023-09-11,0.6474039909526627,0.7007678737161902,0.5554958169720551,0.5078761222725838,0.5338149430855499,0.5609550618527422,0.6157455585971503,0.5099420153550271
2023-09-12,0.6487641220939108,0.6853927655702963,0.583679366579862,0.5226845204919018,0.5578695082448817,0.5650649635205849,0.6044848368569465,0.46885678966071803
2023-09-13,0.6438186548300249,0.6754825621445806,0.5899597385044879,0.5122932032831952,0.5750130632393176,0.558015757011384,0.6070395695170439,0.47546596027966165
2023-09-14,0.6531265804290499,0.6723629466006541,0.6061501489057,0.5046513476751697,0.6137332572712818,0.5594295249309961,0.6283121686999746,0.49052640421379484
2023-09-15,0.6301944229375844,0.6891330802714192,0.6218566069871125,0.5328779263662822,0.585637008285713,0.5417395311098003,0.6532466492651472,0.4801287261211078
2023-09-18,0.6215776532631286,0.6891925659977358,0.6234068790843753,0.5361495868400291,0.5776585885692528,0.5394117534348583,0.6514356473080095,0.5128111204809674
2023-09-19,0.6224741740981056,0.6830740841718562,0.6193833275370213,0.536274593873154,0.5684857855745477,0.5366891337647302,0.6700171683094774,0.5088057289768164
2023-09-20,0.6331735875845974,0.6934868086105953,0.6277055262422272,0.5417535640164087,0.5679853534890299,0.558065549826272,0.6777343857100708,0.5146808506460377
2023-09-21,0.6127124440989787,0.6577339563710503,0.6261760133625336,0.5796582680171833,0.5592067840017694,0.6003008683126588,0.657537010288636,0.5336780993142514
2023-09-22,0.609631149364527,0.6584490217126112,0.6252104800087892,0.5797788779053094,0.5583625692048955,0.6030575232955325,0.6540289852675145,0.535786784478615
2023-09-25,0.6120983376438716,0.6611129801182112,0.6328878944121079,0.5907879634824077,0.5592298899148661,0.614648977293185,0.6664992413471229,0.5575766111120422
2023-09-26,0.6123174346319938,0.6588866816615369,0.6055326586665587,0.6111223781004812,0.5502459706506958,0.6383543875573131,0.6491098246175027,0.5520270613029603
2023-09-27,0.612705825670806,0.6624533223559562,0.6052537894519487,0.6115318737008598,0.5611659591199893,0.6367297955821795,0.6495341400516679,0.5516760758377267
